-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  0.13   Longitude -67.089 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 98.27 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WD10M
2018,3,30,4.52,0.44,25.65,28.23,23.9,92.31,11.11,99.83,0.48,1.1,0.09,193.75
2018,3,31,5.06,0.48,24.96,27.05,23.4,94.62,12.52,99.78,0.6,1.1,0.15,269.56
2018,4,1,3.44,0.33,24.73,26.98,22.31,93.88,16.65,99.77,0.69,1.22,0.2,140.69
2018,4,2,5.68,0.55,25.51,28.76,23.13,92.25,4.59,99.73,0.72,1.29,0.4,123.31
2018,4,3,3.57,0.34,25.98,29.58,23.14,90.38,2.32,99.77,0.63,0.99,0.33,129.0
2018,4,4,4.06,0.39,25.35,27.71,23.26,92.69,26.96,99.85,0.51,0.89,0.08,192.0
2018,4,5,2.62,0.25,25.01,26.8,23.62,94.0,32.02,99.83,0.54,0.83,0.23,205.31
2018,4,6,4.76,0.46,25.93,29.82,21.97,84.88,0.01,99.82,0.56,1.18,0.08,102.94
2018,4,7,4.0,0.39,25.8,29.07,22.43,89.81,1.96,99.88,0.68,1.42,0.2,145.25
2018,4,8,2.12,0.2,25.51,28.8,23.13,93.19,19.0,99.9,0.56,1.17,0.21,106.94
2018,4,9,5.35,0.52,25.91,29.48,22.63,89.94,4.6,99.9,0.76,1.37,0.25,139.19
2018,4,10,4.96,0.48,25.27,27.35,23.9,94.19,1.35,99.94,0.58,0.83,0.34,142.81
2018,4,11,5.72,0.55,25.9,29.77,23.22,89.19,0.61,99.87,0.58,1.11,0.02,137.69
2018,4,12,5.14,0.5,25.69,28.13,23.57,91.38,0.07,99.85,0.61,0.96,0.09,125.75
2018,4,13,5.36,0.52,25.63,28.29,23.74,91.81,0.02,99.92,0.78,1.09,0.26,125.19
2018,4,14,3.87,0.38,25.4,27.57,23.3,93.88,13.14,100.01,0.66,1.16,0.2,153.88
2018,4,15,4.2,0.41,25.81,28.89,23.7,91.56,6.46,100.13,0.73,1.28,0.23,186.06
2018,4,16,4.72,0.46,25.24,27.79,23.66,92.81,1.83,100.15,0.66,0.91,0.06,174.0
2018,4,17,4.18,0.41,25.35,28.53,22.66,91.31,6.83,100.05,0.84,1.12,0.38,110.31
2018,4,18,2.92,0.29,24.82,27.05,23.29,95.69,9.29,100.08,0.77,1.03,0.49,125.44
2018,4,19,4.29,0.42,25.49,28.94,22.72,91.88,5.09,100.09,0.77,1.14,0.24,110.38
2018,4,20,3.57,0.35,25.67,28.64,22.76,91.88,9.65,100.02,0.88,1.24,0.2,172.25
2018,4,21,4.89,0.48,25.09,27.29,23.33,96.12,9.01,99.95,0.77,0.98,0.52,149.44
2018,4,22,4.28,0.42,25.78,28.91,22.76,88.56,2.92,99.95,0.7,1.04,0.19,109.06
2018,4,23,2.89,0.29,25.68,28.1,23.83,90.81,22.04,100.01,0.59,0.9,0.3,134.25
2018,4,24,3.96,0.39,24.93,27.44,23.35,91.94,7.98,100.12,0.72,1.22,0.16,158.81
2018,4,25,3.72,0.38,25.33,28.76,22.44,91.88,2.87,100.1,0.7,1.12,0.2,133.62
2018,4,26,4.26,0.42,25.16,27.62,23.38,94.88,22.98,100.04,0.75,1.27,0.34,167.75
2018,4,27,5.81,0.58,25.87,29.44,23.24,90.62,16.97,99.97,0.73,1.2,0.25,123.19
2018,4,28,5.37,0.54,25.98,29.01,23.44,88.75,5.24,100.04,0.7,1.31,0.23,97.88
2018,4,29,4.96,0.5,25.54,27.95,23.57,91.56,6.48,100.09,0.61,1.03,0.16,126.38
2018,4,30,2.5,0.25,24.94,27.54,22.91,94.06,7.2,100.12,0.57,0.95,0.16,176.19
2018,5,1,3.37,0.34,24.59,27.96,22.23,94.19,12.26,100.16,0.61,1.01,0.34,179.19
2018,5,2,5.2,0.52,25.1,28.85,21.81,91.25,8.68,100.15,0.55,0.97,0.2,98.69
2018,5,3,2.61,0.27,25.51,28.45,22.98,93.06,12.02,100.02,0.98,1.53,0.42,103.94
2018,5,4,4.19,0.42,25.48,28.61,22.87,92.0,7.67,99.93,0.84,1.27,0.3,132.12
2018,5,5,4.99,0.51,25.26,28.0,23.54,94.44,7.84,99.97,0.65,1.23,0.27,131.94
2018,5,6,4.43,0.45,24.94,27.41,23.4,94.25,10.61,100.15,0.79,1.15,0.42,169.19
2018,5,7,4.73,0.48,25.11,28.27,22.57,91.81,3.57,100.15,0.61,1.2,0.11,200.38
2018,5,8,4.05,0.41,25.19,28.05,23.07,92.56,7.62,100.09,0.62,1.12,0.1,194.25
2018,5,9,4.81,0.49,24.59,26.16,23.07,96.25,8.47,100.08,0.64,1.12,0.13,201.81
2018,5,10,5.76,0.59,24.92,27.49,22.58,94.25,9.17,100.04,0.77,1.39,0.31,108.69
2018,5,11,5.67,0.59,25.73,29.25,22.54,90.69,3.75,100.01,0.6,1.14,0.12,68.81
2018,5,12,2.9,0.3,25.45,27.45,23.44,94.81,4.54,99.99,0.68,1.38,0.1,175.19
2018,5,13,3.77,0.39,25.33,27.93,23.13,93.06,4.83,99.94,0.66,1.33,0.1,163.38
2018,5,14,4.65,0.48,25.8,29.04,22.97,90.25,1.12,99.93,0.61,0.93,0.19,235.62
2018,5,15,4.4,0.45,25.84,28.74,23.23,90.0,5.3,99.97,0.52,0.92,0.09,73.88
2018,5,16,5.73,0.59,25.62,28.37,23.36,90.19,3.39,99.98,0.7,1.3,0.07,132.0
2018,5,17,4.67,0.48,25.3,27.83,22.95,93.19,6.78,99.95,0.74,1.2,0.28,152.12
2018,5,18,3.58,0.38,25.58,28.58,23.03,90.38,4.39,99.9,0.64,1.25,0.15,118.81
2018,5,19,5.01,0.52,26.16,29.05,24.09,89.69,1.49,99.96,0.57,0.89,0.22,143.0
2018,5,20,2.93,0.3,24.92,27.47,23.29,91.69,1.23,100.07,0.92,1.19,0.5,129.19
2018,5,21,5.1,0.53,24.95,27.86,22.06,93.19,12.0,99.99,0.73,1.26,0.18,189.94
2018,5,22,3.64,0.38,24.65,26.89,22.84,95.5,18.39,100.06,0.68,0.98,0.23,178.19
2018,5,23,5.22,0.55,24.76,27.81,22.73,93.75,17.56,100.21,0.71,0.91,0.38,134.0
2018,5,24,2.46,0.26,25.14,28.39,22.5,93.69,28.49,100.19,0.7,1.16,0.21,167.31
2018,5,25,2.68,0.28,24.52,25.97,23.32,97.0,25.33,100.1,0.67,1.05,0.22,161.75
2018,5,26,3.88,0.41,25.05,28.37,22.67,91.69,0.87,100.03,0.83,1.21,0.27,125.06
2018,5,27,3.57,0.38,24.6,26.65,22.58,95.19,4.47,100.07,0.8,1.39,0.18,148.62
2018,5,28,5.01,0.53,25.03,28.07,22.56,92.88,4.71,100.11,0.81,1.2,0.36,151.44
2018,5,29,4.5,0.48,25.49,28.39,22.99,91.25,3.61,100.06,0.61,1.27,0.04,140.31
2018,5,30,5.18,0.55,25.4,27.84,23.68,92.31,1.46,100.0,0.6,1.12,0.12,120.19
2018,5,31,4.4,0.47,25.58,28.84,22.62,91.81,1.79,99.89,0.91,1.15,0.27,115.81
2018,6,1,4.95,0.52,25.8,28.6,23.5,91.12,1.17,99.82,0.59,0.92,0.31,113.25
2018,6,2,1.74,0.19,25.87,28.48,23.82,91.75,2.54,99.94,0.57,1.07,0.19,129.0
2018,6,3,4.36,0.46,25.65,27.9,23.99,92.75,1.95,100.11,0.6,1.02,0.05,194.81
2018,6,4,3.76,0.4,25.03,27.45,23.01,93.19,9.72,100.28,0.72,0.99,0.13,174.31
2018,6,5,2.97,0.32,24.87,27.53,22.78,92.56,1.65,100.19,0.73,0.98,0.3,211.0
2018,6,6,3.41,0.37,25.22,28.19,22.07,91.88,5.01,99.99,0.79,1.21,0.21,193.12
2018,6,7,3.18,0.34,25.37,28.3,23.51,93.88,3.67,100.03,0.71,1.05,0.45,186.81
2018,6,8,3.63,0.39,25.26,27.23,23.76,94.44,5.8,100.08,0.77,1.2,0.34,142.88
2018,6,9,4.14,0.45,25.57,27.62,24.09,94.94,3.63,100.05,0.68,1.05,0.12,134.69
2018,6,10,4.31,0.46,25.58,27.88,24.19,93.19,2.96,100.0,0.63,1.21,0.2,145.44
2018,6,11,5.28,0.56,25.99,29.01,23.22,91.0,0.81,99.98,0.82,1.27,0.25,156.75
2018,6,12,3.6,0.38,25.32,27.6,23.49,95.12,5.88,100.02,0.67,1.02,0.35,235.56
2018,6,13,2.79,0.3,25.01,28.15,22.57,93.19,3.05,100.13,0.59,1.04,0.09,206.81
2018,6,14,4.15,0.45,25.81,28.66,22.91,89.94,3.37,100.17,0.71,1.23,0.34,118.88
2018,6,15,3.66,0.39,25.43,28.23,22.99,92.0,6.72,100.24,0.72,1.25,0.19,150.44
2018,6,16,3.12,0.34,24.71,27.09,23.16,96.06,13.34,100.28,0.74,1.05,0.48,179.0
2018,6,17,1.32,0.14,24.64,27.44,22.34,93.44,4.24,100.35,0.88,1.34,0.63,175.5
2018,6,18,1.61,0.17,24.29,27.36,22.18,91.31,1.67,100.41,0.93,1.4,0.62,174.56
2018,6,19,1.92,0.2,23.94,26.65,21.87,94.69,5.01,100.32,0.77,1.22,0.4,202.19
2018,6,20,4.65,0.5,24.69,27.58,22.05,93.0,8.68,100.25,0.8,1.16,0.31,172.62
2018,6,21,4.08,0.44,25.04,28.45,22.43,92.62,6.19,100.23,0.75,1.05,0.4,143.62
2018,6,22,3.74,0.41,25.03,28.03,22.54,92.31,4.19,100.18,0.66,1.1,0.2,199.25
2018,6,23,3.42,0.37,24.08,25.7,22.55,96.69,12.62,100.1,0.69,1.12,0.3,299.19
2018,6,24,4.1,0.45,25.46,28.6,22.51,87.81,1.39,100.04,0.49,0.88,0.06,123.75
2018,6,25,3.62,0.39,24.36,25.96,22.69,95.19,25.67,100.11,0.71,1.17,0.3,177.0
2018,6,26,4.57,0.49,24.76,27.87,21.84,90.75,4.44,100.07,0.64,1.3,0.13,242.69
2018,6,27,3.96,0.43,25.3,28.55,22.38,90.0,2.48,99.99,0.59,1.17,0.03,219.88
2018,6,28,4.33,0.47,26.01,28.99,23.08,87.56,0.61,100.0,0.56,1.2,0.19,158.5
2018,6,29,3.1,0.34,25.81,28.7,23.26,89.88,2.63,99.99,0.63,1.12,0.16,115.88
2018,6,30,4.2,0.45,25.01,27.15,22.98,96.12,22.47,99.94,0.7,1.15,0.21,198.5
2018,7,1,4.11,0.44,25.47,28.19,22.87,89.75,1.9,99.93,0.61,0.91,0.16,185.19
2018,7,2,5.48,0.59,25.75,28.79,22.95,86.88,2.78,99.94,0.54,1.27,0.05,165.94
2018,7,3,4.49,0.48,25.74,28.69,23.36,90.31,7.06,99.98,0.52,1.23,0.19,167.69
2018,7,4,4.1,0.44,25.37,28.24,23.1,89.31,8.16,100.06,0.54,0.97,0.09,139.06
2018,7,5,4.87,0.52,25.41,28.39,23.12,86.31,0.39,100.09,0.43,0.98,0.08,97.81
2018,7,6,4.93,0.53,25.7,28.87,22.44,87.0,0.65,99.99,0.8,1.36,0.16,105.19
2018,7,7,4.67,0.5,25.19,28.09,22.88,92.94,10.94,99.99,0.81,1.28,0.2,97.12
2018,7,8,3.62,0.39,25.34,28.01,22.9,91.69,10.73,100.11,0.64,1.05,0.11,165.25
2018,7,9,5.06,0.54,24.63,26.23,23.3,96.5,5.68,100.2,0.68,1.36,0.17,196.12
2018,7,10,3.89,0.41,24.24,26.65,22.4,95.25,8.25,100.26,0.88,1.4,0.29,170.0
2018,7,11,2.9,0.31,23.51,26.08,21.77,95.31,29.58,100.26,0.91,1.23,0.39,182.69
2018,7,12,2.9,0.31,23.27,25.6,21.69,96.94,13.94,100.28,0.73,1.02,0.29,197.0
2018,7,13,4.58,0.48,24.92,28.54,21.29,89.06,1.07,100.25,0.83,1.09,0.17,169.0
2018,7,14,5.59,0.59,25.62,29.02,21.88,87.69,0.03,100.16,0.91,1.41,0.34,140.75
2018,7,15,5.51,0.59,25.71,29.05,22.21,88.56,1.13,100.09,0.87,1.41,0.26,144.31
2018,7,16,4.64,0.49,25.08,27.98,22.6,93.38,14.72,100.16,0.9,1.31,0.43,114.81
2018,7,17,4.66,0.49,25.68,28.77,22.38,90.38,9.21,100.13,0.73,1.23,0.08,100.0
2018,7,18,4.54,0.48,26.2,28.98,24.0,86.81,1.82,100.04,0.54,1.2,0.04,158.75
2018,7,19,4.1,0.43,26.12,28.79,23.95,88.94,5.14,99.96,0.53,1.05,0.24,132.0
2018,7,20,5.42,0.57,25.94,28.3,24.51,92.0,9.92,99.92,0.62,1.05,0.3,122.5
2018,7,21,3.94,0.41,25.8,28.17,24.16,92.62,2.84,99.92,0.7,0.99,0.11,121.38
2018,7,22,4.58,0.48,25.82,28.44,23.63,91.06,3.48,99.96,0.66,1.04,0.1,139.94
2018,7,23,3.66,0.38,25.76,28.49,22.94,93.56,9.45,100.02,0.86,1.43,0.12,172.56
2018,7,24,3.15,0.33,25.9,28.44,24.05,92.0,12.52,100.18,0.66,1.05,0.28,172.56
2018,7,25,3.22,0.34,25.21,27.44,23.36,92.94,6.6,100.26,0.66,1.09,0.35,200.19
2018,7,26,3.84,0.4,24.76,27.3,22.66,93.31,12.06,100.26,0.71,1.22,0.23,179.88
2018,7,27,3.99,0.41,24.99,27.44,22.89,91.81,7.09,100.26,0.59,1.23,0.13,125.44
2018,7,28,3.79,0.4,25.64,28.61,22.76,89.88,3.43,100.14,0.53,1.11,0.16,251.88
2018,7,29,4.81,0.5,25.7,28.1,23.56,92.5,12.1,100.06,0.5,0.85,0.15,170.81
2018,7,30,2.6,0.27,25.49,27.56,23.73,91.88,14.3,100.03,0.55,1.36,0.1,162.19
2018,7,31,3.98,0.41,25.07,27.62,22.9,93.5,7.18,100.05,0.6,1.04,0.09,214.62
2018,8,1,5.13,0.53,24.98,28.1,22.79,92.81,3.08,100.09,0.73,1.23,0.36,275.62
2018,8,2,5.16,0.53,25.39,28.58,22.36,88.31,0.59,100.04,0.49,1.23,0.05,233.56
2018,8,3,4.4,0.45,25.4,28.33,22.65,91.38,4.77,99.95,0.67,1.42,0.17,298.88
2018,8,4,5.1,0.52,25.2,28.05,22.98,91.81,5.05,99.99,0.7,1.36,0.12,290.81
2018,8,5,5.99,0.62,25.47,29.08,22.62,91.31,4.25,99.96,0.77,1.23,0.18,190.5
2018,8,6,4.4,0.45,25.71,28.88,23.87,91.75,7.35,100.05,0.72,1.27,0.31,152.5
2018,8,7,5.18,0.53,25.65,28.73,22.3,89.94,10.52,100.06,0.86,1.42,0.3,130.69
2018,8,8,5.25,0.54,26.13,28.99,23.9,89.88,7.79,100.11,0.68,1.11,0.2,136.0
2018,8,9,5.5,0.56,25.53,27.6,23.12,93.12,2.88,100.2,0.66,1.43,0.2,166.94
2018,8,10,5.85,0.6,25.32,28.13,22.64,92.19,6.13,100.17,0.73,1.4,0.21,177.0
2018,8,11,3.92,0.4,25.4,28.57,22.57,91.88,10.89,100.22,0.89,1.41,0.38,143.06
2018,8,12,4.86,0.49,25.9,29.25,23.36,89.56,1.33,100.15,0.67,1.18,0.26,149.31
2018,8,13,5.85,0.59,25.68,28.54,22.98,89.38,6.9,100.02,0.52,0.92,0.13,196.88
2018,8,14,4.4,0.45,25.19,27.73,23.21,88.94,3.47,99.98,0.48,0.93,0.03,204.75
2018,8,15,5.83,0.59,25.6,28.62,23.33,87.12,0.06,100.1,0.64,1.25,0.17,174.25
2018,8,16,2.83,0.29,24.9,27.67,22.54,92.69,1.89,100.29,0.88,1.48,0.39,159.69
2018,8,17,3.51,0.35,24.92,27.4,22.66,92.69,1.71,100.34,0.7,0.96,0.17,191.12
2018,8,18,6.14,0.62,24.87,27.29,22.65,93.44,7.82,100.23,0.68,1.35,0.05,187.62
2018,8,19,5.82,0.59,25.41,28.47,22.91,89.88,4.48,100.12,0.75,1.25,0.29,154.0
2018,8,20,5.46,0.55,25.3,27.88,23.05,90.75,4.34,100.16,0.67,1.2,0.14,121.12
2018,8,21,4.59,0.46,25.14,27.96,22.55,92.25,6.26,100.22,0.74,1.34,0.16,180.5
2018,8,22,4.07,0.41,25.4,28.37,22.69,90.25,3.58,100.2,0.78,1.39,0.19,180.19
2018,8,23,5.23,0.52,25.3,27.76,23.01,88.56,0.72,100.09,0.53,1.16,0.13,204.25
2018,8,24,5.62,0.56,25.84,29.03,22.73,87.06,2.15,100.01,0.65,1.29,0.2,175.75
2018,8,25,3.51,0.35,25.51,28.19,22.95,92.69,2.31,100.06,0.78,1.37,0.19,121.69
2018,8,26,5.23,0.52,25.73,28.27,23.36,93.19,10.25,100.11,0.8,1.16,0.23,133.19
2018,8,27,3.51,0.35,24.84,26.88,23.3,96.5,15.84,100.11,0.84,1.33,0.26,187.81
2018,8,28,4.48,0.45,24.19,26.09,22.58,96.0,6.21,100.15,0.8,1.41,0.16,256.81
2018,8,29,5.41,0.54,25.63,28.63,22.22,87.94,1.72,100.05,0.65,1.36,0.17,189.44
2018,8,30,3.57,0.35,25.93,29.29,22.73,89.75,1.77,99.94,0.62,1.23,0.14,275.25
2018,8,31,6.75,0.67,26.12,29.01,22.98,89.62,1.86,99.9,0.56,1.2,0.25,312.56
2018,9,1,5.66,0.56,26.19,29.44,23.48,89.19,4.28,99.82,0.62,1.37,0.03,246.25
2018,9,2,5.64,0.55,26.19,29.29,23.3,91.38,2.18,99.82,0.73,1.33,0.2,195.0
2018,9,3,3.57,0.35,25.48,27.12,24.45,92.38,9.26,99.93,0.55,1.11,0.24,119.19
2018,9,4,2.73,0.27,25.05,27.87,22.02,93.62,42.14,99.98,0.82,1.5,0.42,254.88
2018,9,5,3.79,0.38,24.37,26.76,22.65,94.06,13.3,100.02,0.6,0.84,0.32,321.06
2018,9,6,4.04,0.4,23.8,25.96,22.4,94.38,6.44,100.07,0.63,1.09,0.13,227.38
2018,9,7,4.03,0.4,24.95,28.3,21.92,91.88,12.97,100.07,0.69,1.41,0.22,263.38
2018,9,8,5.09,0.5,25.54,28.5,22.8,92.62,16.94,100.02,0.62,1.34,0.12,256.75
2018,9,9,5.88,0.58,25.94,28.82,22.77,88.19,1.57,99.95,0.44,1.32,0.09,183.25
2018,9,10,4.59,0.45,26.04,29.12,22.83,87.06,0.59,99.96,0.61,1.23,0.23,221.69
2018,9,11,5.49,0.54,26.25,29.76,22.68,88.31,0.08,99.87,0.67,1.3,0.12,255.56
2018,9,12,6.23,0.61,25.6,27.7,23.9,94.38,3.64,99.85,0.76,1.27,0.22,226.31
2018,9,13,4.76,0.46,25.36,28.06,23.4,92.31,1.33,99.78,0.57,1.34,0.02,107.69
2018,9,14,5.01,0.48,26.15,29.69,23.16,87.94,0.84,99.72,0.4,0.96,0.02,149.25
2018,9,15,6.06,0.59,25.73,28.87,23.8,92.88,3.24,99.75,0.63,1.23,0.05,256.56
2018,9,16,6.18,0.6,26.34,29.22,23.46,90.94,6.05,99.81,0.55,1.3,0.03,199.62
2018,9,17,2.55,0.25,26.01,28.23,24.58,92.62,3.32,99.84,0.55,1.26,0.12,207.44
2018,9,18,6.41,0.62,25.55,27.97,23.26,91.25,0.2,99.85,0.64,1.34,0.16,290.38
2018,9,19,6.78,0.66,26.48,30.03,23.14,87.06,0.13,99.83,0.52,1.13,0.09,148.69
2018,9,20,6.3,0.61,26.24,28.62,24.17,90.62,7.47,99.81,0.48,0.99,0.14,189.56
2018,9,21,3.49,0.34,25.66,28.03,23.83,92.69,7.33,99.84,0.6,1.15,0.12,159.5
2018,9,22,5.85,0.57,25.59,28.67,23.22,92.12,1.62,99.81,0.7,1.33,0.37,296.69
2018,9,23,4.85,0.47,26.39,29.62,23.12,89.62,13.93,99.77,0.66,1.34,0.09,176.81
2018,9,24,6.2,0.6,26.33,28.99,23.86,92.56,9.05,99.8,0.74,1.34,0.12,100.31
2018,9,25,5.99,0.58,26.15,28.83,24.35,90.38,5.27,99.82,0.68,1.14,0.2,191.44
2018,9,26,6.22,0.6,25.81,28.77,23.43,91.69,1.83,99.77,0.7,1.16,0.3,305.06
2018,9,27,4.5,0.44,25.9,28.94,23.01,92.0,1.92,99.74,0.77,1.2,0.36,214.75
2018,9,28,6.24,0.6,26.34,29.51,23.28,90.12,0.17,99.81,0.73,1.41,0.18,323.0
2018,9,29,5.42,0.52,26.65,29.65,23.87,89.5,0.09,99.71,0.8,1.33,0.14,216.56
2018,9,30,5.65,0.55,26.87,29.35,24.98,90.12,0.0,99.68,0.65,1.08,0.3,147.69
2018,10,1,5.92,0.57,26.63,29.49,24.44,90.5,0.0,99.8,0.71,1.25,0.15,142.88
2018,10,2,6.44,0.62,26.56,29.57,23.82,90.06,0.0,99.79,0.7,1.22,0.16,160.44
2018,10,3,5.96,0.58,26.78,30.16,23.73,88.31,0.0,99.79,0.59,1.3,0.02,111.75
2018,10,4,5.51,0.53,26.84,30.08,23.87,88.5,1.2,99.79,0.65,1.22,0.21,125.75
2018,10,5,4.65,0.45,25.98,28.09,24.19,92.19,4.04,99.87,0.59,1.12,0.05,240.25
2018,10,6,4.22,0.41,25.88,29.13,23.26,89.06,0.87,99.88,0.59,1.27,0.15,256.06
2018,10,7,5.96,0.58,26.33,30.13,22.62,87.69,0.13,99.87,0.66,1.36,0.05,252.38
2018,10,8,6.11,0.59,26.09,28.59,23.88,91.69,0.1,99.82,0.73,1.22,0.16,272.38
2018,10,9,3.97,0.38,26.69,29.85,23.58,88.25,0.81,99.78,0.59,1.28,0.1,200.5
2018,10,10,3.97,0.38,25.8,27.38,23.82,93.31,7.84,99.8,0.48,1.23,0.12,182.69
2018,10,11,4.56,0.44,25.65,28.76,23.05,92.25,18.79,99.86,0.77,1.16,0.23,271.25
2018,10,12,3.06,0.3,25.31,27.94,23.4,92.0,5.23,99.97,0.65,1.25,0.23,234.38
2018,10,13,5.45,0.53,26.4,29.5,23.48,86.06,0.14,99.99,0.42,1.02,0.11,143.19
2018,10,14,4.94,0.48,25.9,28.21,23.82,90.38,2.78,99.98,0.6,1.1,0.17,287.31
2018,10,15,3.71,0.36,25.73,29.64,22.65,90.06,1.2,99.92,0.69,0.94,0.48,326.5
2018,10,16,6.56,0.64,26.72,30.43,23.08,86.81,0.01,99.72,0.7,1.24,0.27,324.31
2018,10,17,5.39,0.52,26.55,29.57,23.53,89.12,0.01,99.66,0.76,1.37,0.1,245.81
2018,10,18,1.83,0.18,26.51,28.64,24.99,91.94,23.46,99.66,0.46,1.28,0.03,203.69
2018,10,19,5.54,0.54,26.23,29.31,23.81,91.69,6.2,99.66,0.75,1.38,0.18,218.44
2018,10,20,6.2,0.6,26.17,28.9,23.42,89.0,0.26,99.65,0.65,1.19,0.16,123.5
2018,10,21,2.06,0.2,26.05,28.62,24.2,91.81,24.85,99.62,0.59,1.12,0.26,70.81
2018,10,22,5.44,0.53,26.23,29.26,23.86,90.5,5.88,99.64,0.63,1.2,0.01,153.12
2018,10,23,5.25,0.52,26.53,29.54,23.78,89.5,0.0,99.66,0.55,1.16,0.06,122.56
2018,10,24,1.74,0.17,26.44,28.51,24.37,89.88,0.82,99.78,0.4,0.96,0.04,157.0
2018,10,25,5.78,0.56,26.24,28.98,24.49,87.62,0.23,99.77,0.57,0.82,0.25,145.62
2018,10,26,6.24,0.61,26.9,30.22,23.23,87.12,0.77,99.74,0.5,1.16,0.05,166.69
2018,10,27,6.5,0.63,27.17,29.99,24.45,87.88,0.37,99.74,0.59,1.02,0.16,166.19
2018,10,28,2.67,0.26,26.23,28.39,24.65,94.19,0.44,99.81,0.72,1.28,0.12,246.06
2018,10,29,5.35,0.52,26.97,30.28,23.9,88.38,0.56,99.69,0.67,1.07,0.28,147.75
2018,10,30,5.22,0.52,26.09,28.73,24.13,92.31,2.49,99.82,0.7,1.12,0.05,229.44
2018,10,31,4.52,0.45,26.03,29.73,23.18,91.5,4.04,99.87,0.69,1.22,0.2,182.56
2018,11,1,4.82,0.48,25.65,28.72,22.68,92.06,6.99,99.85,0.62,1.28,0.09,250.75
2018,11,2,3.6,0.35,25.7,28.47,23.65,94.38,10.97,99.81,0.73,0.98,0.3,271.44
2018,11,3,5.25,0.52,25.52,28.33,23.69,90.69,9.11,99.78,0.85,1.16,0.26,265.06
2018,11,4,4.85,0.48,25.31,28.42,22.71,92.25,0.46,99.75,0.77,1.28,0.04,252.5
2018,11,5,5.57,0.55,26.12,29.83,22.3,88.69,10.42,99.68,0.63,1.38,0.09,143.25
2018,11,6,2.04,0.2,25.74,27.97,24.01,93.0,14.57,99.7,0.55,0.96,0.04,177.06
2018,11,7,5.06,0.5,25.94,29.09,23.65,92.5,2.3,99.66,0.68,1.34,0.1,163.25
2018,11,8,5.77,0.57,26.07,28.85,23.51,92.19,0.82,99.67,0.74,1.21,0.26,163.88
2018,11,9,3.73,0.37,25.95,28.28,24.51,95.0,12.38,99.7,0.7,1.21,0.23,204.44
2018,11,10,4.6,0.45,25.35,27.37,23.93,96.19,17.8,99.69,0.75,1.2,0.23,274.88
2018,11,11,5.97,0.59,26.42,29.56,23.42,91.25,2.88,99.61,0.53,1.1,0.09,201.44
2018,11,12,6.34,0.63,27.42,29.76,25.2,89.06,0.32,99.57,0.37,0.52,0.2,103.56
2018,11,13,6.08,0.6,27.07,29.28,25.13,91.38,0.19,99.59,0.68,1.23,0.3,220.94
2018,11,14,3.42,0.34,26.48,28.88,24.2,94.06,2.28,99.66,0.77,1.32,0.16,242.75
2018,11,15,5.04,0.5,26.44,29.2,24.12,93.12,1.32,99.68,0.73,1.29,0.18,185.56
2018,11,16,3.48,0.35,26.43,28.44,24.64,93.12,6.77,99.75,0.55,1.0,0.12,272.81
2018,11,17,2.7,0.27,26.09,29.01,23.34,92.94,26.43,99.73,0.72,1.21,0.27,201.31
2018,11,18,5.28,0.53,26.73,29.78,24.04,89.56,9.11,99.73,0.59,1.18,0.09,74.69
2018,11,19,4.43,0.45,26.51,29.16,24.94,91.12,1.3,99.73,0.56,1.02,0.13,243.06
2018,11,20,4.78,0.48,26.03,28.75,24.11,94.38,10.42,99.76,0.6,0.91,0.2,238.12
2018,11,21,1.37,0.14,25.81,27.96,23.73,96.94,62.57,99.78,0.72,1.1,0.36,265.75
2018,11,22,4.52,0.45,25.3,26.69,24.1,95.69,44.22,99.79,0.53,0.93,0.08,263.12
2018,11,23,5.9,0.59,25.93,28.83,23.31,93.88,8.55,99.66,0.78,1.28,0.29,84.75
2018,11,24,4.31,0.44,26.26,29.08,23.89,94.62,9.04,99.62,0.69,1.2,0.12,126.44
2018,11,25,5.51,0.55,26.03,28.24,24.23,95.06,5.06,99.7,0.56,1.15,0.05,163.06
